365,101.4,101.4,0,0,5.8,1.3,0,,,,,
370,101.4,101.4,0,0,5.8,1.3,0,,,,,
375,101.4,101.4,0,0,5.8,1.3,0,,,,,
380,101.4,101.4,0,0,5.8,1.3,0,,,,,
385,101.4,101.4,0,0,5.8,1.3,0,,,,,
390,101.4,101.4,0,0,5.8,1.3,0,,,,,
395,101.4,101.4,0,0,5.8,1.3,0,,,,,
400,101.4,101.4,0,0,5.8,1.3,0,,,,,
405,101.4,101.4,0,0,5.8,1.3,0,,,,,
410,101.4,101.4,0,0,5.8,1.3,0,,,,,
415,101.4,101.4,0,0,5.8,1.3,0,,,,,
420,101.4,101.4,0,0,5.8,1.3,0,,,,,
425,101.4,101.4,0,0,5.8,1.3,0,,,,,
430,101.4,101.4,0,0,5.8,1.3,0,,,,,
435,101.4,101.4,0,0,5.8,1.3,0,,,,,
440,101.4,101.4,0,0,5.8,1.3,0,,,,,
445,101.4,101.4,0,0,5.8,1.3,0,,,,,
450,101.4,101.4,0,0,5.8,1.3,0,,,,,
455,101.4,101.4,0,0,5.8,1.3,0,,,,,
460,101.4,101.4,0,0,5.8,1.3,0,,,,,
465,101.4,101.4,0,0,5.8,1.3,0,,,,,
470,101.4,101.4,0,0,5.8,1.3,0,,,,,
475,101.4,101.4,0,0,5.8,1.3,0,,,,,
480,101.4,101.4,0,0,5.8,1.3,0,,,,,
485,101.4,101.4,0,0,5.8,1.3,0,,,,,
490,101.4,101.4,0,0,5.8,1.3,0,,,,,
495,101.4,101.4,0,0,5.8,1.3,0,,,,,
500,101.4,101.4,0,0,5.8,1.3,0,,,,,
505,101.4,101.4,0,0,5.8,1.3,0,,,,,
510,101.4,101.4,0,0,5.8,1.3,0,,,,,
515,101.4,101.4,0,0,5.8,1.3,0,,,,,
520,101.4,101.4,0,0,5.8,1.3,0,,,,,
525,101.4,101.4,0,0,5.8,1.3,0,,,,,
530,101.4,101.4,0,0,5.8,1.3,0,,,,,
535,101.4,101.4,0,0,5.8,1.3,0,,,,,
540,101.4,101.4,0,0,5.8,1.3,0,,,,,
545,101.4,101.4,3600,3600,5.8,1.3,75,,,,,
550,101.4,101.4,0,0,5.8,1.3,0,,,,,
555,101.4,101.4,0,0,5.8,1.3,0,,,,,
560,101.4,101.4,0,0,5.8,1.3,0,,,,,
565,101.4,101.4,0,0,5.8,1.3,0,,,,,
570,101.4,101.4,0,0,5.8,1.3,0,,,,,
575,101.4,101.4,0,0,5.8,1.3,0,,,,,
580,101.4,101.4,0,0,5.8,1.3,0,,,,,
585,101.4,101.4,0,0,5.8,1.3,0,,,,,
590,101.4,101.4,0,0,5.8,1.3,0,,,,,
595,101.4,101.4,0,0,5.8,1.3,0,,,,,
600,101.4,101.4,0,0,5.8,1.3,0,,,,,
605,101.4,101.4,0,0,5.8,1.3,0,,,,,
610,101.4,101.4,0,0,5.8,1.3,0,,,,,
615,101.4,101.4,0,0,5.8,1.3,0,,,,,
620,101.4,101.4,0,0,5.8,1.3,0,,,,,
625,101.4,101.4,0,0,5.8,1.3,0,,,,,
630,101.4,101.4,0,0,5.8,1.3,0,,,,,
635,101.4,101.4,0,0,5.8,1.3,0,,,,,
640,101.4,101.4,0,0,5.8,1.3,0,,,,,
645,101.4,101.4,0,0,5.8,1.3,0,,,,,
650,101.4,101.4,0,0,5.8,1.3,0,,,,,
655,101.4,101.4,0,0,5.8,1.3,0,,,,,
660,101.4,101.4,0,0,5.8,1.3,0,,,,,
665,101.4,101.4,0,0,5.8,1.3,0,,,,,
670,101.4,101.4,0,0,5.8,1.3,0,,,,,
675,101.4,101.4,0,0,5.8,1.3,0,,,,,
680,101.4,101.4,0,0,5.8,1.3,0,,,,,
685,101.4,101.4,0,0,5.8,1.3,0,,,,,
690,101.4,101.4,0,0,5.8,1.3,0,,,,,
695,101.4,101.4,0,0,5.8,1.3,0,,,,,
700,101.4,101.4,0,0,5.8,1.3,0,,,,,
705,101.4,101.4,0,0,5.8,1.3,0,,,,,
710,101.4,101.4,0,0,5.8,1.3,0,,,,,
715,101.4,101.4,0,0,5.8,1.3,0,,,,,
720,101.4,101.4,0,0,5.8,1.3,0,,,,,
725,101.4,101.4,0,0,5.8,1.3,0,,,,,
730,101.4,101.4,0,0,5.8,1.3,0,,,,,
735,101.4,101.4,0,0,5.8,1.3,0,,,,,
740,101.4,101.4,0,0,5.8,1.3,0,,,,,
745,101.4,101.4,0,0,5.8,1.3,0,,,,,
750,101.4,101.4,0,0,5.8,1.3,0,,,,,
755,101.4,101.4,0,0,5.8,1.3,0,,,,,
760,101.4,101.4,0,0,5.8,1.3,0,,,,,
765,101.4,101.4,0,0,5.8,1.3,0,,,,,
770,101.4,101.4,0,0,5.8,1.3,0,,,,,
775,101.4,101.4,0,0,5.8,1.3,0,,,,,
780,101.4,101.4,0,0,5.8,1.3,0,,,,,
785,101.4,101.4,0,0,5.8,1.3,0,,,,,
790,101.4,101.4,0,0,5.8,1.3,0,,,,,
795,101.4,101.4,0,0,5.8,1.3,0,,,,,
800,101.4,101.4,0,0,5.8,1.3,0,,,,,
805,101.4,101.4,0,0,5.8,1.3,0,,,,,
810,101.4,101.4,0,0,5.8,1.3,0,,,,,
815,101.4,101.4,0,0,5.8,1.3,0,,,,,
820,101.4,101.4,0,0,5.8,1.3,0,,,,,
825,101.4,101.4,0,0,5.8,1.3,0,,,,,
830,101.4,101.4,0,0,5.8,1.3,0,,,,,
835,101.4,101.4,0,0,5.8,1.3,0,,,,,
840,101.4,101.4,0,0,5.8,1.3,0,,,,,
845,101.4,101.4,0,0,5.8,1.3,0,,,,,
850,101.4,101.4,0,0,5.8,1.3,0,,,,,
855,101.4,101.4,0,0,5.8,1.3,0,,,,,
860,101.4,101.4,0,0,5.8,1.3,0,,,,,
865,101.4,101.4,0,0,5.8,1.3,0,,,,,
870,101.4,101.4,0,0,5.8,1.3,0,,,,,
875,101.4,101.4,0,0,5.8,1.3,0,,,,,
880,101.4,101.4,0,0,5.8,1.3,0,,,,,
885,101.4,101.4,0,0,5.8,1.3,0,,,,,
890,101.4,101.4,0,0,5.8,1.3,0,,,,,
895,101.4,101.4,0,0,5.8,1.3,0,,,,,
900,101.4,101.4,0,0,5.8,1.3,0,,,,,
905,101.4,101.4,0,0,5.8,1.3,0,,,,,
910,101.4,101.4,0,0,5.8,1.3,0,,,,,
915,101.4,101.4,0,0,5.8,1.3,0,,,,,
920,101.4,101.4,0,0,5.8,1.3,0,,,,,
925,101.4,101.4,0,0,5.8,1.3,0,,,,,
930,101.4,101.4,0,0,5.8,1.3,0,,,,,
935,101.4,101.4,0,0,5.8,1.3,0,,,,,
940,101.4,101.4,0,0,5.8,1.3,0,,,,,
945,101.4,101.4,0,0,5.8,1.3,0,,,,,
950,101.4,101.4,0,0,5.8,1.3,0,,,,,
955,101.4,101.4,0,0,5.8,1.3,0,,,,,
960,101.4,101.4,0,0,5.8,1.3,0,,,,,
965,101.4,101.4,0,0,5.8,1.3,0,,,,,
970,101.4,101.4,0,0,5.8,1.3,0,,,,,
975,101.4,101.4,0,0,5.8,1.3,0,,,,,
980,101.4,101.4,0,0,5.8,1.3,0,,,,,
985,101.4,101.4,0,0,5.8,1.3,0,,,,,
990,101.4,101.4,0,0,5.8,1.3,0,,,,,
995,101.4,101.4,0,0,5.8,1.3,0,,,,,
1000,101.4,101.4,0,0,5.8,1.3,0,,,,,
1005,101.4,101.4,0,0,5.8,1.3,0,,,,,
1010,101.4,101.4,0,0,5.8,1.3,0,,,,,
1015,101.4,101.4,0,0,5.8,1.3,0,,,,,
1020,101.4,101.4,0,0,5.8,1.3,0,,,,,
1025,101.4,101.4,0,0,5.8,1.3,0,,,,,
1030,101.4,101.4,0,0,5.8,1.3,0,,,,,
1035,101.4,101.4,0,0,5.8,1.3,0,,,,,
1040,101.4,101.4,0,0,5.8,1.3,0,,,,,
1045,101.4,101.4,0,0,5.8,1.3,0,,,,,
1050,101.4,101.4,0,0,5.8,1.3,0,,,,,
1055,101.4,101.4,0,0,5.8,1.3,0,,,,,
1060,101.4,101.4,0,0,5.8,1.3,0,,,,,
1065,101.4,101.4,0,0,5.8,1.3,0,,,,,
1070,101.4,101.4,0,0,5.8,1.3,0,,,,,
1075,101.4,101.4,0,0,5.8,1.3,0,,,,,
1080,101.4,101.4,0,0,5.8,1.3,0,,,,,
1085,101.4,101.4,0,0,5.8,1.3,0,,,,,
1090,101.4,101.4,0,0,5.8,1.3,0,,,,,
1095,101.4,101.4,0,0,5.8,1.3,0,,,,,
1100,101.4,101.4,0,0,5.8,1.3,0,,,,,
1105,101.4,101.4,0,0,5.8,1.3,0,,,,,
1110,101.4,101.4,0,0,5.8,1.3,0,,,,,
1115,101.4,101.4,0,0,5.8,1.3,0,,,,,
1120,101.4,101.4,0,0,5.8,1.3,0,,,,,
1125,101.4,101.4,0,0,5.8,1.3,0,,,,,
1130,101.4,101.4,0,0,5.8,1.3,0,,,,,
1135,101.4,101.4,0,0,5.8,1.3,0,,,,,
1140,101.4,101.4,0,0,5.8,1.3,0,,,,,
1145,101.4,101.4,0,0,5.8,1.3,0,,,,,
1150,101.4,101.4,0,0,5.8,1.3,0,,,,,
1155,101.4,101.4,0,0,5.8,1.3,0,,,,,
1160,101.4,101.4,0,0,5.8,1.3,0,,,,,
1165,101.4,101.4,0,0,5.8,1.3,0,,,,,
1170,101.4,101.4,0,0,5.8,1.3,0,,,,,
1175,101.4,101.4,0,0,5.8,1.3,0,,,,,
1180,101.4,101.4,0,0,5.8,1.3,0,,,,,
1185,101.4,101.4,0,0,5.8,1.3,0,,,,,
1190,101.4,101.4,0,0,5.8,1.3,0,,,,,
1195,101.4,101.4,0,0,5.8,1.3,0,,,,,
1200,101.4,101.4,0,0,5.8,1.3,0,,,,,
1205,101.4,101.4,0,0,5.8,1.3,0,,,,,
1210,101.4,101.4,0,0,5.8,1.3,0,,,,,
1215,101.4,101.4,0,0,5.8,1.3,0,,,,,
1220,101.4,101.4,0,0,5.8,1.3,0,,,,,
1225,101.4,101.4,0,0,5.8,1.3,0,,,,,
1230,101.4,101.4,0,0,5.8,1.3,0,,,,,
1235,101.4,101.4,0,0,5.8,1.3,0,,,,,
1240,101.4,101.4,0,0,5.8,1.3,0,,,,,
1245,101.4,101.4,0,0,5.8,1.3,0,,,,,
1250,101.4,101.4,0,0,5.8,1.3,0,,,,,
1255,101.4,101.4,0,0,5.8,1.3,0,,,,,
1260,101.4,101.4,0,0,5.8,1.3,0,,,,,
1265,101.4,101.4,0,0,5.8,1.3,0,,,,,
1270,101.4,101.4,0,0,5.8,1.3,0,,,,,
1275,101.4,101.4,0,0,5.8,1.3,0,,,,,
1280,101.4,101.4,0,0,5.8,1.3,0,,,,,
1285,101.4,101.4,0,0,5.8,1.3,0,,,,,
1290,101.4,101.4,0,0,5.8,1.3,0,,,,,
1295,101.4,101.4,0,0,5.8,1.3,0,,,,,
1300,101.4,101.4,0,0,5.8,1.3,0,,,,,
1305,101.4,101.4,0,0,5.8,1.3,0,,,,,
1310,101.4,101.4,0,0,5.8,1.3,0,,,,,
1315,101.4,101.4,0,0,5.8,1.3,0,,,,,
1320,101.4,101.4,0,0,5.8,1.3,0,,,,,
1325,101.4,101.4,0,0,5.8,1.3,0,,,,,
1330,101.4,101.4,0,0,5.8,1.3,0,,,,,
1335,101.4,101.4,0,0,5.8,1.3,0,,,,,
1340,101.4,101.4,0,0,5.8,1.3,0,,,,,
1345,101.4,101.4,0,0,5.8,1.3,0,,,,,
1350,101.4,101.4,0,0,5.8,1.3,0,,,,,
1355,101.4,101.4,0,0,5.8,1.3,0,,,,,
1360,101.4,101.4,0,0,5.8,1.3,0,,,,,
1365,101.4,101.4,0,0,5.8,1.3,0,,,,,
1370,101.4,101.4,0,0,5.8,1.3,0,,,,,
1375,101.4,101.4,0,0,5.8,1.3,0,,,,,
1380,101.4,101.4,0,0,5.8,1.3,0,,,,,
1385,101.4,101.4,0,0,5.8,1.3,0,,,,,
1390,101.4,101.4,0,0,5.8,1.3,0,,,,,
1395,101.4,101.4,0,0,5.8,1.3,0,,,,,
1400,101.4,101.4,0,0,5.8,1.3,0,,,,,
1405,101.4,101.4,0,0,5.8,1.3,0,,,,,
1410,101.4,101.4,0,0,5.8,1.3,0,,,,,
1415,101.4,101.4,0,0,5.8,1.3,0,,,,,
1420,101.4,101.4,0,0,5.8,1.3,0,,,,,
1425,101.4,101.4,0,0,5.8,1.3,0,,,,,
1430,101.4,101.4,0,0,5.8,1.3,0,,,,,
1435,101.4,101.4,0,0,5.8,1.3,0,,,,,
1440,101.4,101.4,0,0,5.8,1.3,0,,,,,
